region,vct_report_date,vct_water_surface,vct_water_temp,vct_latitude,vct_longitude,vct_anabaena,vct_aphanizomenon,vct_microcystin,vct_oscillatoria,target_bloom,target_bloom_intensity,target_bloom_intensity_num,vct_water_temp_7days,vct_water_surface_7days,vct_anabaena_7days,vct_aphanizomenon_7days,vct_microcystin_7days,vct_oscillatoria_7days,vct_water_temp_14days,vct_water_surface_14days,vct_anabaena_14days,vct_aphanizomenon_14days,vct_microcystin_14days,vct_oscillatoria_14days
Inland Sea,2022-09-07,Calm,76.73333333333333,44.8019524203627,-73.25707455088545,0,0,0,0,1,3,3.0,71.68333333333332,Calm,0.0,1.0,1.0,0.0,74.26363636363637,Calm,0.0,1.0,1.0,0.0
Inland Sea,2022-09-08,Calm,77.45,44.8019524203627,-73.25707455088545,0,0,0,0,1,2,2.0,71.68095238095238,Calm,0.0,1.0,1.0,0.0,74.46944444444445,Calm,0.0,1.0,1.0,0.0
Inland Sea,2022-09-09,Calm,75.76666666666667,44.8019524203627,-73.25707455088545,0,0,0,0,1,2,2.0,72.44523809523808,Calm,0.0,0.0,0.0,0.0,74.31805555555556,Calm,0.0,1.0,1.0,0.0
Inland Sea,2022-09-11,Rolling,77.5,44.8019524203627,-73.25707455088545,0,0,0,0,1,2,2.0,72.86904761904762,Calm,0.0,0.0,0.0,0.0,73.94027777777778,Calm,0.0,1.0,1.0,0.0
Inland Sea,2022-09-12,Calm,75.8,44.8019524203627,-73.25707455088545,0,0,0,0,1,2,2.0,72.96904761904761,Calm,0.0,0.0,0.0,0.0,74.23194444444444,Calm,0.0,1.0,1.0,0.0
Inland Sea,2022-09-13,Calm,75.66666666666667,44.8019524203627,-73.25707455088545,0,0,0,0,1,2,2.0,74.04047619047618,Calm,0.0,0.0,0.0,0.0,74.3525641025641,Calm,0.0,1.0,1.0,0.0
Inland Sea,2022-09-15,Calm,69.525,44.8019524203627,-73.25707455088545,0,0,0,0,1,2,2.0,75.27857142857144,Calm,0.0,0.0,0.0,0.0,74.44642857142857,Calm,0.0,1.0,1.0,0.0
Inland Sea,2022-09-16,Rolling,,44.8019524203627,-73.25707455088545,0,0,0,0,0,1c,1.5,75.49166666666667,Calm,0.0,0.0,0.0,0.0,73.58749999999999,Calm,0.0,1.0,1.0,0.0
Inland Sea,2022-09-17,Rolling,,44.8019524203627,-73.25707455088545,0,0,0,0,0,1a,1.0,75.28472222222223,Calm,0.0,0.0,0.0,0.0,73.34423076923076,Calm,0.0,1.0,1.0,0.0
Inland Sea,2022-09-18,Rolling,,44.8019524203627,-73.25707455088545,0,0,0,0,0,1a,1.0,74.85166666666667,Calm,0.0,0.0,0.0,0.0,73.44791666666666,Calm,0.0,0.0,0.0,0.0
Inland Sea,2022-09-19,Rolling,,44.8019524203627,-73.25707455088545,0,0,0,0,0,1a,1.0,74.62291666666667,Rolling,0.0,0.0,0.0,0.0,73.50681818181818,Calm,0.0,0.0,0.0,0.0
Inland Sea,2022-09-20,Calm,62.199999999999996,44.8019524203627,-73.25707455088545,0,0,0,0,0,1d,1.75,73.6638888888889,Rolling,0.0,0.0,0.0,0.0,73.17749999999998,Calm,0.0,0.0,0.0,0.0
Inland Sea,2022-09-21,Calm,67.55,44.8019524203627,-73.25707455088545,0,0,0,0,1,2,2.0,69.13055555555556,Rolling,0.0,0.0,0.0,0.0,72.56750000000001,Calm,0.0,0.0,0.0,0.0
Inland Sea,2022-09-22,Rolling,67.17999999999999,44.8019524203627,-73.25707455088545,0,0,0,0,0,1d,1.75,66.425,Rolling,0.0,0.0,0.0,0.0,72.6225,Calm,0.0,0.0,0.0,0.0
Inland Sea,2022-09-26,Calm,63.2,44.8019524203627,-73.25707455088545,0,0,0,0,1,2,2.0,65.64333333333333,Rolling,0.0,0.0,0.0,0.0,72.53716666666666,Calm,0.0,0.0,0.0,0.0
Inland Sea,2022-09-27,Rolling,60.75,44.8019524203627,-73.25707455088545,0,0,0,0,0,1b,1.25,65.0325,Rolling,0.0,0.0,0.0,0.0,71.18383333333334,Calm,0.0,0.0,0.0,0.0
Inland Sea,2022-09-28,Rolling,62.25,44.8019524203627,-73.25707455088545,0,0,0,0,0,1b,1.25,64.176,Rolling,0.0,0.0,0.0,0.0,69.51383333333334,Calm,0.0,0.0,0.0,0.0
Inland Sea,2022-09-29,Calm,61.260000000000005,44.8019524203627,-73.25707455088545,0,0,0,0,0,1a,1.0,63.855,Rolling,0.0,0.0,0.0,0.0,68.16216666666666,Rolling,0.0,0.0,0.0,0.0
Inland Sea,2022-10-01,Calm,,44.8019524203627,-73.25707455088545,0,0,0,0,0,1c,1.5,63.48428571428571,Calm,0.0,0.0,0.0,0.0,66.53816666666667,Calm,0.0,0.0,0.0,0.0
Inland Sea,2022-10-03,Calm,,44.8019524203627,-73.25707455088545,0,0,0,0,0,1a,1.0,63.69833333333333,Calm,0.0,0.0,0.0,0.0,65.50907407407408,Calm,0.0,0.0,0.0,0.0
Inland Sea,2022-10-04,Calm,60.0,44.8019524203627,-73.25707455088545,0,0,0,0,0,1a,1.0,62.928,Calm,0.0,0.0,0.0,0.0,64.239375,Calm,0.0,0.0,0.0,0.0
Inland Sea,2022-10-05,Calm,61.78333333333333,44.8019524203627,-73.25707455088545,0,0,0,0,1,3,3.0,61.492,Calm,0.0,0.0,0.0,0.0,63.04875,Calm,0.0,0.0,0.0,0.0
Inland Sea,2022-10-06,Calm,63.333333333333336,44.8019524203627,-73.25707455088545,0,0,0,0,0,1d,1.75,61.20866666666667,Calm,0.0,0.0,0.0,0.0,62.90814814814814,Calm,0.0,0.0,0.0,0.0
Inland Sea,2022-10-11,Rolling,53.9,44.8019524203627,-73.25707455088545,0,0,0,0,0,1b,1.25,61.72533333333333,Calm,0.0,0.0,0.0,0.0,62.95066666666666,Calm,0.0,0.0,0.0,0.0
Inland Sea,2022-10-13,White Caps,59.36,44.8019524203627,-73.25707455088545,0,0,0,0,0,1b,1.25,60.05533333333333,Calm,0.0,0.0,0.0,0.0,62.127878787878785,Calm,0.0,0.0,0.0,0.0
Inland Sea,2022-10-18,Calm,54.833333333333336,44.8019524203627,-73.25707455088545,0,0,0,0,0,1b,1.25,59.675333333333334,Calm,0.0,0.0,0.0,0.0,61.89722222222222,Calm,0.0,0.0,0.0,0.0
Inland Sea,2022-10-20,Calm,53.65,44.8019524203627,-73.25707455088545,0,0,0,0,0,1d,1.75,58.86833333333334,Calm,0.0,0.0,0.0,0.0,61.28333333333333,Calm,0.0,0.0,0.0,0.0
Inland Sea,2022-10-23,Calm,,44.8019524203627,-73.25707455088545,0,0,0,0,0,1a,1.0,58.12285714285714,Calm,0.0,0.0,0.0,0.0,60.125,Calm,0.0,0.0,0.0,0.0
Inland Sea,2022-10-25,Rolling,58.13333333333333,44.8019524203627,-73.25707455088545,0,0,0,0,0,1b,1.25,57.81,Calm,0.0,0.0,0.0,0.0,59.48363636363637,Calm,0.0,0.0,0.0,0.0
Inland Sea,2022-10-26,Rolling,62.2,44.8019524203627,-73.25707455088545,0,0,0,0,0,1b,1.25,57.20166666666666,Calm,0.0,0.0,0.0,0.0,59.0230303030303,Calm,0.0,0.0,0.0,0.0
Inland Sea,2022-10-27,Rolling,57.9,44.8019524203627,-73.25707455088545,0,0,0,0,0,1b,1.25,57.01277777777778,Calm,0.0,0.0,0.0,0.0,59.154848484848486,Calm,0.0,0.0,0.0,0.0
Inland Sea,2022-11-01,Calm,53.6,44.8019524203627,-73.25707455088545,0,0,0,0,0,1a,1.0,57.67944444444444,Calm,0.0,0.0,0.0,0.0,58.75939393939394,Calm,0.0,0.0,0.0,0.0
Inland Sea,2022-11-02,Calm,,44.8019524203627,-73.25707455088545,0,0,0,0,0,1a,1.0,56.71944444444444,Calm,0.0,0.0,0.0,0.0,58.06303030303031,Calm,0.0,0.0,0.0,0.0
Inland Sea,2022-11-03,Calm,54.5,44.8019524203627,-73.25707455088545,0,0,0,0,0,1b,1.25,57.09666666666666,Calm,0.0,0.0,0.0,0.0,58.06303030303031,Calm,0.0,0.0,0.0,0.0
Main Lake Central,2012-07-01,,,44.48473600914529,-73.28893557024617,0,0,0,0,0,1b,1.25,57.95833333333333,,0.0,0.0,0.0,0.0,58.06303030303031,,0.0,0.0,0.0,0.0
Main Lake Central,2012-07-02,,,44.484736009145294,-73.28893557024617,0,0,0,0,1,3,3.0,57.95833333333333,,0.0,0.0,0.0,0.0,57.86933333333334,,0.0,0.0,0.0,0.0
Main Lake Central,2012-07-03,,,44.484736009145294,-73.28893557024617,0,0,0,0,1,2,2.0,57.9,,0.0,0.0,0.0,0.0,57.43444444444445,,0.0,0.0,0.0,0.0
Main Lake Central,2012-07-07,,,44.484736009145294,-73.28893557024617,0,0,0,0,1,2,2.0,55.749999999999986,,0.0,0.0,0.0,0.0,56.69708333333334,,0.0,0.0,0.0,0.0
Main Lake Central,2012-07-08,,,44.48473600914529,-73.28893557024617,0,0,0,0,0,1a,1.0,53.6,,0.0,0.0,0.0,0.0,57.09666666666668,,0.0,0.0,0.0,0.0
Main Lake Central,2012-07-09,,,44.484736009145294,-73.28893557024617,0,0,0,0,0,1a,1.0,,,0.0,0.0,0.0,0.0,56.719444444444456,,0.0,0.0,0.0,0.0
Main Lake Central,2012-07-15,,,44.484736009145294,-73.28893557024617,0,0,0,0,1,2,2.0,,,0.0,0.0,0.0,0.0,57.09666666666667,,0.0,0.0,0.0,0.0
Main Lake Central,2012-07-16,,,44.484736009145294,-73.28893557024617,0,0,0,0,0,1c,1.5,,,0.0,0.0,0.0,0.0,57.95833333333334,,0.0,0.0,0.0,0.0
Main Lake Central,2012-07-17,,,44.484736009145294,-73.28893557024617,0,0,0,0,0,1a,1.0,,,0.0,0.0,0.0,0.0,57.95833333333334,,0.0,0.0,0.0,0.0
Main Lake Central,2012-07-21,,,44.484736009145294,-73.28893557024617,0,0,0,0,0,1a,1.0,,,0.0,0.0,0.0,0.0,57.90000000000001,,0.0,0.0,0.0,0.0
Main Lake Central,2012-07-22,,,44.48473600914529,-73.28893557024617,0,0,0,0,0,1b,1.25,,,0.0,0.0,0.0,0.0,55.750000000000014,,0.0,0.0,0.0,0.0
Main Lake Central,2012-07-23,,,44.48473600914529,-73.28893557024617,0,0,0,0,0,1b,1.25,,,0.0,0.0,0.0,0.0,53.6,,0.0,0.0,0.0,0.0
Main Lake Central,2012-07-24,,,44.484736009145294,-73.28893557024617,0,0,0,0,0,1a,1.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Main Lake Central,2012-07-29,,,44.484736009145294,-73.28893557024617,0,0,0,0,0,1c,1.5,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Main Lake Central,2012-07-30,,,44.484736009145294,-73.28893557024617,0,0,0,0,0,1c,1.5,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Main Lake Central,2012-07-31,,,44.48473600914529,-73.28893557024617,0,0,0,0,0,1a,1.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Main Lake Central,2012-08-05,,,44.48473600914529,-73.28893557024617,0,0,0,0,0,1c,1.5,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Main Lake Central,2012-08-06,,,44.48473600914529,-73.28893557024617,0,0,0,0,0,1b,1.25,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Main Lake Central,2012-08-07,,,44.484736009145294,-73.28893557024617,0,0,0,0,1,2,2.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Main Lake Central,2012-08-12,,,44.484736009145294,-73.28893557024617,0,0,0,0,0,1c,1.5,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Main Lake Central,2012-08-13,,,44.48473600914529,-73.28893557024617,0,0,0,0,0,1b,1.25,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Main Lake Central,2012-08-14,,,44.484736009145294,-73.28893557024617,0,0,0,0,0,1a,1.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Main Lake Central,2012-08-19,,,44.484736009145294,-73.28893557024617,0,0,0,0,0,1c,1.5,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Main Lake Central,2012-08-20,,,44.484736009145294,-73.28893557024617,0,0,0,0,0,1b,1.25,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Main Lake Central,2012-08-21,,,44.484736009145294,-73.28893557024617,0,0,0,0,0,1a,1.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Main Lake Central,2012-08-22,,,44.484736009145294,-73.28893557024617,0,0,0,0,0,1a,1.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Main Lake Central,2012-08-23,,,44.48473600914529,-73.28893557024617,0,0,0,0,0,1a,1.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Main Lake Central,2012-08-24,,,44.484736009145294,-73.28893557024617,0,0,0,0,0,1c,1.5,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Main Lake Central,2012-08-26,,,44.484736009145294,-73.28893557024617,0,0,0,0,0,1b,1.25,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Main Lake Central,2012-08-27,,,44.48473600914529,-73.28893557024617,0,0,0,0,0,1a,1.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Main Lake Central,2012-08-28,,,44.484736009145294,-73.28893557024617,0,0,0,0,0,1c,1.5,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Main Lake Central,2012-09-02,,,44.484736009145294,-73.28893557024617,0,0,0,0,0,1a,1.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Main Lake Central,2012-09-03,,,44.48473600914529,-73.28893557024617,0,0,0,0,0,1b,1.25,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Main Lake Central,2012-09-04,,,44.484736009145294,-73.28893557024617,0,0,0,0,0,1c,1.5,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Main Lake Central,2012-09-05,,,44.484736009145294,-73.28893557024617,0,0,0,0,0,1c,1.5,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Main Lake Central,2012-09-09,,,44.484736009145294,-73.28893557024617,0,0,0,0,0,1a,1.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Main Lake Central,2012-09-10,,,44.48473600914529,-73.28893557024617,0,0,0,0,0,1b,1.25,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Main Lake Central,2012-09-11,,,44.484736009145294,-73.28893557024617,0,0,0,0,1,2,2.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Main Lake Central,2012-09-16,,,44.484736009145294,-73.28893557024617,0,0,0,0,0,1a,1.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Main Lake Central,2012-09-17,,,44.48473600914529,-73.28893557024617,0,0,0,0,0,1b,1.25,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Main Lake Central,2012-09-23,,,44.484736009145294,-73.28893557024617,0,0,0,0,0,1a,1.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Main Lake Central,2012-09-24,,,44.48473600914529,-73.28893557024617,0,0,0,0,0,1a,1.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Main Lake Central,2013-06-17,Calm,66.4,44.484736009145294,-73.28893557024617,0,0,0,0,0,1a,1.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
Main Lake Central,2013-06-18,Calm,58.699999999999996,44.484736009145294,-73.28893557024617,0,0,0,0,0,1b,1.25,66.4,Calm,0.0,0.0,0.0,0.0,66.4,Calm,0.0,0.0,0.0,0.0
Main Lake Central,2013-06-19,Calm,61.55,44.484736009145294,-73.28893557024617,0,0,0,0,0,1a,1.0,62.55,Calm,0.0,0.0,0.0,0.0,62.55,Calm,0.0,0.0,0.0,0.0
Main Lake Central,2013-06-23,Calm,,44.484736009145294,-73.28893557024617,0,0,0,0,0,1a,1.0,62.21666666666667,Calm,0.0,0.0,0.0,0.0,62.21666666666667,Calm,0.0,0.0,0.0,0.0
Main Lake Central,2013-06-24,Calm,69.33333333333333,44.48473600914529,-73.28893557024617,1,1,0,0,0,1c,1.5,62.21666666666667,Calm,0.0,0.0,0.0,0.0,62.21666666666667,Calm,0.0,0.0,0.0,0.0
Main Lake Central,2013-06-25,White Caps,71.5,44.484736009145294,-73.28893557024617,1,0,0,1,0,1b,1.25,63.99583333333333,Calm,1.0,1.0,0.0,0.0,63.99583333333333,Calm,1.0,1.0,0.0,0.0
Main Lake Central,2013-06-26,Calm,68.0,44.484736009145294,-73.28893557024617,0,0,0,0,0,1c,1.5,65.49666666666667,Calm,1.0,1.0,0.0,1.0,65.49666666666667,Calm,1.0,1.0,0.0,1.0
Main Lake Central,2013-06-27,Calm,67.6,44.48473600914529,-73.28893557024617,0,0,0,0,0,1b,1.25,65.91388888888889,Calm,1.0,1.0,0.0,1.0,65.91388888888889,Calm,1.0,1.0,0.0,1.0
Main Lake Central,2013-06-29,Calm,75.75,44.484736009145294,-73.28893557024617,0,0,0,0,0,1c,1.5,66.1138888888889,Calm,1.0,1.0,0.0,1.0,66.1547619047619,Calm,1.0,1.0,0.0,1.0
Main Lake Central,2013-06-30,Calm,69.4,44.484736009145294,-73.28893557024617,0,0,0,0,0,1a,1.0,68.95555555555555,Calm,1.0,1.0,0.0,1.0,67.35416666666666,Calm,1.0,1.0,0.0,1.0
Main Lake Central,2013-07-01,Calm,70.0,44.484736009145294,-73.28893557024617,1,0,0,0,0,1a,1.0,70.2638888888889,Calm,1.0,1.0,0.0,1.0,67.58148148148149,Calm,1.0,1.0,0.0,1.0
Main Lake Central,2013-07-02,Calm,68.1,44.484736009145294,-73.28893557024617,0,0,0,0,0,1b,1.25,70.22619047619048,Calm,1.0,1.0,0.0,1.0,67.82333333333334,Calm,1.0,1.0,0.0,1.0
Main Lake Central,2013-07-03,Calm,65.0,44.484736009145294,-73.28893557024617,0,0,0,0,0,1a,1.0,70.05,Calm,1.0,0.0,0.0,1.0,67.84848484848484,Calm,1.0,1.0,0.0,1.0
Main Lake Central,2013-07-06,Calm,76.0,44.484736009145294,-73.28893557024617,0,0,0,0,0,1b,1.25,69.12142857142858,Calm,1.0,0.0,0.0,0.0,67.6111111111111,Calm,1.0,1.0,0.0,1.0
Main Lake Central,2013-07-07,Calm,71.075,44.484736009145294,-73.28893557024617,0,0,0,0,0,1a,1.0,70.26428571428572,Calm,1.0,0.0,0.0,0.0,68.25641025641025,Calm,1.0,1.0,0.0,1.0
Main Lake Central,2013-07-08,Calm,73.7,44.484736009145294,-73.28893557024617,0,0,0,0,0,1a,1.0,70.76071428571429,Calm,1.0,0.0,0.0,0.0,68.61602564102564,Calm,1.0,1.0,0.0,1.0
Main Lake Central,2013-07-09,Calm,74.1,44.484736009145294,-73.28893557024617,0,0,0,0,1,3,3.0,70.46785714285714,Calm,1.0,0.0,0.0,0.0,69.76987179487179,Calm,1.0,1.0,0.0,1.0
Main Lake Central,2013-07-10,Rolling,,44.484736009145294,-73.28893557024617,0,0,0,0,0,1a,1.0,71.13928571428572,Calm,1.0,0.0,0.0,0.0,70.73525641025641,Calm,1.0,1.0,0.0,1.0
Main Lake Central,2013-07-12,Calm,68.0,44.484736009145294,-73.28893557024617,0,0,0,0,0,1a,1.0,71.32916666666667,Calm,0.0,0.0,0.0,0.0,70.73525641025641,Calm,1.0,1.0,0.0,1.0
Main Lake Central,2013-07-13,Calm,79.0,44.484736009145294,-73.28893557024617,0,0,0,0,0,1b,1.25,71.3125,Calm,0.0,0.0,0.0,0.0,70.6326923076923,Calm,1.0,0.0,0.0,1.0
Main Lake Central,2013-07-14,Calm,73.0,44.484736009145294,-73.28893557024617,0,0,0,0,0,1a,1.0,73.64583333333333,Calm,0.0,0.0,0.0,0.0,71.20961538461538,Calm,1.0,0.0,0.0,0.0
Main Lake Central,2013-07-15,Calm,84.65,44.484736009145294,-73.28893557024617,1,0,0,0,0,1b,1.25,73.14583333333333,Calm,0.0,0.0,0.0,0.0,71.59423076923076,Calm,1.0,0.0,0.0,0.0
Main Lake Central,2013-07-16,Other,,44.484736009145294,-73.28893557024617,0,0,0,0,0,1a,1.0,75.40833333333335,Calm,1.0,0.0,0.0,0.0,72.90576923076924,Calm,1.0,0.0,0.0,0.0
Main Lake Central,2013-07-20,Calm,79.5,44.484736009145294,-73.28893557024617,0,0,0,0,0,1c,1.5,75.75,Calm,1.0,0.0,0.0,0.0,72.66875,Calm,1.0,0.0,0.0,0.0
Main Lake Central,2013-07-21,Rolling,72.25,44.484736009145294,-73.28893557024617,0,0,0,0,0,1b,1.25,76.83,Calm,1.0,0.0,0.0,0.0,73.51041666666667,Calm,1.0,0.0,0.0,0.0
Main Lake Central,2013-07-22,Calm,77.5,44.484736009145294,-73.28893557024617,0,0,0,0,0,1a,1.0,76.06666666666666,Calm,1.0,0.0,0.0,0.0,73.69791666666667,Calm,1.0,0.0,0.0,0.0
Main Lake Central,2013-07-23,Calm,76.76,44.484736009145294,-73.28893557024617,0,0,0,0,0,1c,1.5,77.64999999999999,Calm,1.0,0.0,0.0,0.0,74.48125,Calm,1.0,0.0,0.0,0.0
Main Lake Central,2013-07-24,Calm,74.0,44.484736009145294,-73.28893557024617,0,0,0,0,0,1a,1.0,77.27666666666667,Calm,1.0,0.0,0.0,0.0,75.46125,Calm,1.0,0.0,0.0,0.0
Main Lake Central,2013-07-27,Calm,76.0,44.484736009145294,-73.28893557024617,0,0,0,0,0,1c,1.5,77.44333333333334,Calm,1.0,0.0,0.0,0.0,75.29458333333334,Calm,1.0,0.0,0.0,0.0
Main Lake Central,2013-07-28,White Caps,74.0,44.484736009145294,-73.28893557024617,0,0,0,0,0,1b,1.25,76.00166666666667,Calm,0.0,0.0,0.0,0.0,75.705,Calm,1.0,0.0,0.0,0.0
Main Lake Central,2013-07-29,Calm,76.0,44.484736009145294,-73.28893557024617,0,0,0,0,0,1a,1.0,75.71571428571428,Calm,0.0,0.0,0.0,0.0,75.73,Calm,1.0,0.0,0.0,0.0
Main Lake Central,2013-07-30,Calm,73.73333333333333,44.48473600914529,-73.28893557024617,0,1,0,0,0,1a,1.0,75.21571428571428,Calm,0.0,0.0,0.0,0.0,75.88833333333334,Calm,1.0,0.0,0.0,0.0
Main Lake Central,2013-07-31,Calm,72.0,44.484736009145294,-73.28893557024617,0,0,0,0,0,1a,1.0,75.42761904761905,Calm,0.0,1.0,0.0,0.0,75.7225641025641,Calm,1.0,1.0,0.0,0.0
Main Lake Central,2013-08-01,Rolling,,44.484736009145294,-73.28893557024617,0,0,0,0,0,1a,1.0,74.64190476190477,Calm,0.0,1.0,0.0,0.0,76.03025641025641,Calm,1.0,1.0,0.0,0.0
Main Lake Central,2013-08-02,Calm,72.4,44.48473600914529,-73.28893557024617,0,0,0,0,0,1b,1.25,74.28888888888889,Calm,0.0,1.0,0.0,0.0,75.78277777777778,Calm,1.0,1.0,0.0,0.0
Main Lake Central,2013-08-04,Calm,70.5,44.484736009145294,-73.28893557024617,0,0,0,0,0,1b,1.25,74.02222222222223,Calm,0.0,1.0,0.0,0.0,75.73277777777778,Calm,1.0,1.0,0.0,0.0
Main Lake Central,2013-08-05,Rolling,71.9,44.484736009145294,-73.28893557024617,0,0,0,0,0,1b,1.25,73.10555555555555,Calm,0.0,1.0,0.0,0.0,74.55361111111111,Calm,0.0,1.0,0.0,0.0
Main Lake Central,2013-08-06,Calm,71.0,44.484736009145294,-73.28893557024617,0,0,0,0,0,1b,1.25,72.75555555555555,Calm,0.0,1.0,0.0,0.0,74.34948717948717,Calm,0.0,1.0,0.0,0.0
Main Lake Central,2013-08-07,White Caps,73.5,44.48473600914529,-73.28893557024617,1,0,0,0,0,1b,1.25,71.92222222222222,Calm,0.0,1.0,0.0,0.0,73.69564102564102,Calm,0.0,1.0,0.0,0.0
Main Lake Central,2013-08-08,White Caps,70.0,44.484736009145294,-73.28893557024617,0,0,0,0,0,1a,1.0,71.88333333333333,Calm,1.0,0.0,0.0,0.0,73.79179487179486,Calm,1.0,1.0,0.0,0.0
Main Lake Central,2013-08-10,Rolling,,44.484736009145294,-73.28893557024617,0,0,0,0,0,1c,1.5,71.55,Calm,1.0,0.0,0.0,0.0,73.2148717948718,Calm,1.0,1.0,0.0,0.0
Main Lake Central,2013-08-11,Calm,71.0,44.484736009145294,-73.28893557024617,0,0,0,0,0,1b,1.25,71.55,Calm,1.0,0.0,0.0,0.0,72.91944444444444,Calm,1.0,1.0,0.0,0.0
Main Lake Central,2013-08-12,Rolling,72.0,44.484736009145294,-73.28893557024617,1,0,0,0,0,1b,1.25,71.31666666666666,Calm,1.0,0.0,0.0,0.0,72.66944444444444,Calm,1.0,1.0,0.0,0.0
Main Lake Central,2013-08-13,Rolling,72.6,44.484736009145294,-73.28893557024617,1,0,0,0,0,1a,1.0,71.56666666666666,Rolling,1.0,0.0,0.0,0.0,72.33611111111111,Calm,1.0,1.0,0.0,0.0
Main Lake Central,2013-08-14,Rolling,70.3,44.484736009145294,-73.28893557024617,0,0,0,0,0,1b,1.25,71.68333333333334,Rolling,1.0,0.0,0.0,0.0,72.21944444444445,Calm,1.0,1.0,0.0,0.0
Main Lake Central,2013-08-15,Calm,70.275,44.484736009145294,-73.28893557024617,0,0,0,0,0,1b,1.25,71.56666666666668,Rolling,1.0,0.0,0.0,0.0,71.74444444444444,Calm,1.0,1.0,0.0,0.0
Main Lake Central,2013-08-16,Calm,72.0,44.484736009145294,-73.28893557024617,0,0,0,0,0,1a,1.0,71.02916666666665,Rolling,1.0,0.0,0.0,0.0,71.45625,Calm,1.0,0.0,0.0,0.0
Main Lake Central,2013-08-18,Calm,72.0,44.484736009145294,-73.28893557024617,0,0,0,0,0,1b,1.25,71.3625,Rolling,1.0,0.0,0.0,0.0,71.45625,Calm,1.0,0.0,0.0,0.0
Main Lake Central,2013-08-19,Calm,72.0,44.484736009145294,-73.28893557024617,1,0,0,0,0,1b,1.25,71.45357142857142,Calm,1.0,0.0,0.0,0.0,71.49807692307692,Calm,1.0,0.0,0.0,0.0
Main Lake Central,2013-08-20,Calm,74.76,44.48473600914529,-73.28893557024617,1,0,1,0,0,1a,1.0,71.59642857142856,Calm,1.0,0.0,0.0,0.0,71.4673076923077,Calm,1.0,0.0,0.0,0.0
Main Lake Central,2013-08-21,Calm,77.5,44.484736009145294,-73.28893557024617,0,0,0,0,0,1b,1.25,71.99071428571428,Calm,1.0,0.0,1.0,0.0,71.795,Calm,1.0,0.0,1.0,0.0
Main Lake Central,2013-08-25,Rolling,70.5,44.484736009145294,-73.28893557024617,0,0,0,0,0,1b,1.25,72.6907142857143,Calm,1.0,0.0,1.0,0.0,72.22576923076923,Calm,1.0,0.0,1.0,0.0
Main Lake Central,2013-08-26,Calm,71.225,44.484736009145294,-73.28893557024617,1,0,0,0,0,1a,1.0,72.7192857142857,Calm,1.0,0.0,1.0,0.0,72.1873076923077,Calm,1.0,0.0,1.0,0.0
Main Lake Central,2013-08-27,Calm,74.4,44.484736009145294,-73.28893557024617,1,0,0,0,0,1a,1.0,72.855,Calm,1.0,0.0,1.0,0.0,72.0123076923077,Calm,1.0,0.0,1.0,0.0
Main Lake Central,2013-08-28,Calm,69.0,44.484736009145294,-73.28893557024617,0,0,0,0,0,1b,1.25,73.19785714285715,Calm,1.0,0.0,1.0,0.0,72.35076923076923,Calm,1.0,0.0,1.0,0.0
