vct_region,vct_report_date,vct_target_bloom_intensity_num,vct_target_bloom
Missisquoi Bay,2021-09-16,2.0,True
St. Albans Bay,2021-09-16,2.0,True
Inland Sea,2021-09-17,0.75,False
Main Lake Central,2021-09-17,0.5,False
Main Lake North,2021-09-17,0.0,False
Main Lake South,2021-09-17,0.75,False
St. Albans Bay,2021-09-17,0.5,False
Inland Sea,2021-09-18,0.25,False
Main Lake Central,2021-09-18,0.0,False
Main Lake South,2021-09-18,0.0,False
Inland Sea,2021-09-19,1.0,True
Main Lake Central,2021-09-19,0.0,False
Inland Sea,2021-09-20,0.0,False
Main Lake Central,2021-09-20,0.0,False
Main Lake North,2021-09-20,0.0,False
Main Lake South,2021-09-20,0.5,False
Malletts Bay,2021-09-20,0.5,False
St. Albans Bay,2021-09-20,1.0,True
Inland Sea,2021-09-21,0.5,False
Main Lake Central,2021-09-21,0.25,False
Main Lake North,2021-09-21,0.75,False
Main Lake South,2021-09-21,0.0,False
Malletts Bay,2021-09-21,0.5,False
Missisquoi Bay,2021-09-21,0.75,False
Inland Sea,2021-09-22,0.25,False
Main Lake Central,2021-09-22,0.5,False
Main Lake South,2021-09-22,1.0,True
Inland Sea,2021-09-23,0.5,False
Main Lake Central,2021-09-23,0.75,False
Main Lake North,2021-09-23,0.25,False
Main Lake South,2021-09-23,0.0,False
Malletts Bay,2021-09-23,0.0,False
St. Albans Bay,2021-09-23,0.5,False
Main Lake Central,2021-09-24,0.5,False
Main Lake South,2021-09-24,0.25,False
Inland Sea,2021-09-25,0.0,False
Main Lake Central,2021-09-25,0.0,False
Main Lake South,2021-09-25,0.0,False
Main Lake Central,2021-09-26,2.0,True
Inland Sea,2021-09-27,0.5,False
Main Lake Central,2021-09-27,0.0,False
Main Lake North,2021-09-27,0.0,False
Main Lake South,2021-09-27,0.0,False
Malletts Bay,2021-09-27,0.5,False
Inland Sea,2021-09-28,0.0,False
Main Lake Central,2021-09-28,0.0,False
Main Lake North,2021-09-28,0.0,False
Main Lake South,2021-09-28,0.0,False
Missisquoi Bay,2021-09-28,0.25,False
Inland Sea,2021-09-29,0.5,False
Main Lake Central,2021-09-29,0.75,False
Main Lake North,2021-09-29,0.75,False
Main Lake South,2021-09-29,1.0,True
Inland Sea,2021-09-30,0.75,False
Main Lake Central,2021-09-30,0.5,False
Main Lake North,2021-09-30,0.75,False
Malletts Bay,2021-09-30,0.25,False
St. Albans Bay,2021-09-30,0.0,False
Main Lake South,2021-10-01,0.75,False
Main Lake Central,2021-10-02,0.0,False
Main Lake Central,2021-10-03,0.25,False
Main Lake South,2021-10-03,1.0,True
St. Albans Bay,2021-10-03,2.0,True
Inland Sea,2021-10-04,2.0,True
Main Lake Central,2021-10-04,1.0,True
Main Lake North,2021-10-04,0.0,False
Main Lake South,2021-10-04,0.0,False
Inland Sea,2021-10-05,0.75,False
Main Lake Central,2021-10-05,0.5,False
Main Lake South,2021-10-05,2.0,True
Missisquoi Bay,2021-10-05,2.0,True
Inland Sea,2021-10-06,1.0,True
Main Lake Central,2021-10-06,2.0,True
Main Lake North,2021-10-06,2.0,True
Main Lake South,2021-10-06,2.0,True
Malletts Bay,2021-10-06,0.5,False
Missisquoi Bay,2021-10-06,2.0,True
St. Albans Bay,2021-10-06,2.0,True
Inland Sea,2021-10-07,2.0,True
Main Lake Central,2021-10-07,1.0,True
Main Lake North,2021-10-07,2.0,True
Main Lake South,2021-10-07,0.5,False
Malletts Bay,2021-10-07,0.0,False
Missisquoi Bay,2021-10-07,1.0,True
St. Albans Bay,2021-10-07,2.0,True
Inland Sea,2021-10-08,2.0,True
Main Lake Central,2021-10-08,1.0,True
Main Lake North,2021-10-08,2.0,True
Main Lake South,2021-10-08,2.0,True
St. Albans Bay,2021-10-08,2.0,True
Main Lake Central,2021-10-09,0.25,False
Main Lake South,2021-10-09,0.0,False
St. Albans Bay,2021-10-09,0.5,False
Inland Sea,2021-10-10,0.0,False
Main Lake Central,2021-10-10,0.0,False
Main Lake North,2021-10-10,0.0,False
Main Lake South,2021-10-10,0.0,False
Main Lake Central,2021-10-11,0.5,False
Main Lake South,2021-10-11,0.0,False
Inland Sea,2021-10-12,0.5,False
Main Lake Central,2021-10-12,0.5,False
Main Lake South,2021-10-12,0.75,False
Malletts Bay,2021-10-12,0.5,False
Missisquoi Bay,2021-10-12,0.25,False
Inland Sea,2021-10-13,0.75,False
Main Lake Central,2021-10-13,0.5,False
Main Lake South,2021-10-13,1.0,True
St. Albans Bay,2021-10-13,1.0,True
Inland Sea,2021-10-14,0.25,False
Main Lake Central,2021-10-14,2.0,True
Main Lake North,2021-10-14,1.0,True
Main Lake South,2021-10-14,1.0,True
St. Albans Bay,2021-10-14,2.0,True
Inland Sea,2021-10-15,2.0,True
Main Lake Central,2021-10-15,2.0,True
Main Lake South,2021-10-15,0.25,False
Malletts Bay,2021-10-15,0.0,False
St. Albans Bay,2021-10-15,2.0,True
Main Lake Central,2021-10-16,0.25,False
St. Albans Bay,2021-10-16,0.5,False
Inland Sea,2021-10-17,0.0,False
Main Lake Central,2021-10-18,0.0,False
Main Lake South,2021-10-18,0.0,False
Inland Sea,2021-10-19,0.25,False
Main Lake Central,2021-10-19,0.5,False
Malletts Bay,2021-10-19,0.0,False
Missisquoi Bay,2021-10-19,0.25,False
Inland Sea,2021-10-20,2.0,True
Main Lake Central,2021-10-20,1.0,True
Main Lake North,2021-10-20,1.0,True
Main Lake South,2021-10-20,2.0,True
St. Albans Bay,2021-10-20,2.0,True
Inland Sea,2021-10-21,0.75,False
Main Lake Central,2021-10-21,0.0,False
Main Lake North,2021-10-21,0.25,False
Main Lake South,2021-10-21,0.5,False
St. Albans Bay,2021-10-21,0.5,False
Main Lake Central,2021-10-22,0.5,False
Malletts Bay,2021-10-22,0.0,False
Inland Sea,2021-10-23,0.0,False
Main Lake South,2021-10-23,1.0,True
Main Lake Central,2021-10-24,1.0,True
Main Lake South,2021-10-24,1.0,True
Main Lake Central,2021-10-25,0.0,False
Main Lake North,2021-10-25,0.0,False
Main Lake Central,2021-10-26,0.5,False
Main Lake South,2021-10-26,0.5,False
Main Lake Central,2021-10-27,0.5,False
Main Lake South,2021-10-27,0.0,False
Inland Sea,2021-10-28,0.75,False
Main Lake Central,2021-10-28,0.75,False
Main Lake North,2021-10-28,0.75,False
Malletts Bay,2021-10-28,0.75,False
St. Albans Bay,2021-10-28,0.0,False
Main Lake Central,2021-10-29,1.0,True
Main Lake North,2021-10-29,1.0,True
Main Lake South,2021-10-29,1.0,True
Main Lake Central,2021-10-30,1.0,True
Main Lake South,2021-10-30,0.5,False
Main Lake South,2021-11-01,0.0,False
Inland Sea,2021-11-02,0.0,False
Main Lake Central,2021-11-02,0.0,False
Missisquoi Bay,2021-11-02,0.25,False
Main Lake Central,2021-11-03,0.0,False
Main Lake Central,2021-11-04,0.5,False
Main Lake North,2021-11-04,0.25,False
Main Lake South,2021-11-04,1.0,True
Inland Sea,2021-11-05,0.5,False
Main Lake Central,2021-11-05,0.75,False
Main Lake North,2021-11-05,0.0,False
Main Lake South,2021-11-05,1.0,True
Main Lake South,2021-11-06,0.0,False
Main Lake Central,2021-11-07,0.0,False
Main Lake Central,2021-11-09,2.0,True
Main Lake Central,2021-11-10,1.0,True
Main Lake Central,2021-11-11,1.0,True
Main Lake Central,2021-11-12,0.75,False
Main Lake Central,2021-11-14,0.75,False
Main Lake Central,2021-11-15,0.75,False
Main Lake Central,2021-11-18,0.0,False
Main Lake Central,2021-11-19,0.0,False
Inland Sea,2022-06-20,0.0,False
Main Lake Central,2022-06-20,0.5,False
Main Lake North,2022-06-20,0.5,False
Malletts Bay,2022-06-20,0.5,False
St. Albans Bay,2022-06-20,0.0,False
Main Lake Central,2022-06-21,0.0,False
Missisquoi Bay,2022-06-21,0.25,False
Inland Sea,2022-06-22,0.0,False
Main Lake Central,2022-06-22,0.0,False
Main Lake South,2022-06-22,0.0,False
Inland Sea,2022-06-23,0.25,False
Main Lake Central,2022-06-23,0.25,False
Main Lake North,2022-06-23,0.5,False
Main Lake South,2022-06-23,0.25,False
St. Albans Bay,2022-06-23,0.5,False
Inland Sea,2022-06-24,0.0,False
Main Lake Central,2022-06-24,0.5,False
Main Lake South,2022-06-24,0.0,False
Inland Sea,2022-06-25,0.0,False
Main Lake Central,2022-06-25,0.5,False
Main Lake South,2022-06-25,0.0,False
Inland Sea,2022-06-26,0.25,False
Main Lake Central,2022-06-26,0.25,False
Malletts Bay,2022-06-26,0.0,False
Inland Sea,2022-06-27,0.25,False
Main Lake Central,2022-06-27,0.0,False
Main Lake North,2022-06-27,0.0,False
Main Lake South,2022-06-27,0.0,False
Malletts Bay,2022-06-27,0.25,False
St. Albans Bay,2022-06-27,0.0,False
Inland Sea,2022-06-28,1.0,True
Main Lake Central,2022-06-28,0.75,False
Main Lake North,2022-06-28,0.0,False
Main Lake South,2022-06-28,0.0,False
Missisquoi Bay,2022-06-28,1.0,True
Inland Sea,2022-06-29,0.0,False
Main Lake Central,2022-06-29,0.0,False
Main Lake South,2022-06-29,0.25,False
Inland Sea,2022-06-30,0.75,False
Main Lake Central,2022-06-30,0.5,False
Main Lake North,2022-06-30,0.5,False
Main Lake South,2022-06-30,0.5,False
Malletts Bay,2022-06-30,0.0,False
St. Albans Bay,2022-06-30,0.5,False
Inland Sea,2022-07-01,0.25,False
Main Lake Central,2022-07-01,0.5,False
Main Lake South,2022-07-01,0.0,False
Inland Sea,2022-07-02,0.0,False
Main Lake Central,2022-07-02,0.25,False
Inland Sea,2022-07-03,0.25,False
Main Lake Central,2022-07-03,0.25,False
Main Lake South,2022-07-03,0.0,False
Missisquoi Bay,2022-07-03,0.75,False
Inland Sea,2022-07-04,0.25,False
Main Lake Central,2022-07-04,0.0,False
Main Lake North,2022-07-04,0.0,False
Main Lake South,2022-07-04,0.0,False
Malletts Bay,2022-07-04,0.75,False
Missisquoi Bay,2022-07-04,2.0,True
St. Albans Bay,2022-07-04,0.0,False
Inland Sea,2022-07-05,0.0,False
Main Lake Central,2022-07-05,0.5,False
Main Lake South,2022-07-05,0.0,False
Missisquoi Bay,2022-07-05,0.25,False
Inland Sea,2022-07-06,0.5,False
Main Lake Central,2022-07-06,0.25,False
Main Lake South,2022-07-06,0.25,False
Malletts Bay,2022-07-06,0.0,False
Inland Sea,2022-07-07,0.0,False
Main Lake Central,2022-07-07,0.5,False
Main Lake North,2022-07-07,2.0,True
Main Lake South,2022-07-07,0.0,False
Malletts Bay,2022-07-07,0.0,False
Missisquoi Bay,2022-07-07,2.0,True
St. Albans Bay,2022-07-07,0.5,False
Inland Sea,2022-07-08,0.5,False
Main Lake Central,2022-07-08,0.5,False
Main Lake South,2022-07-08,0.0,False
Malletts Bay,2022-07-08,1.0,True
Inland Sea,2022-07-09,0.0,False
Main Lake Central,2022-07-09,0.0,False
Malletts Bay,2022-07-09,0.0,False
Missisquoi Bay,2022-07-09,0.5,False
Inland Sea,2022-07-10,0.0,False
Main Lake Central,2022-07-10,0.5,False
Main Lake North,2022-07-10,0.0,False
Inland Sea,2022-07-11,0.5,False
Main Lake Central,2022-07-11,0.0,False
Main Lake North,2022-07-11,0.25,False
Main Lake South,2022-07-11,0.0,False
Malletts Bay,2022-07-11,0.25,False
Missisquoi Bay,2022-07-11,0.25,False
Inland Sea,2022-07-12,0.25,False
Main Lake Central,2022-07-12,0.75,False
Main Lake South,2022-07-12,0.5,False
St. Albans Bay,2022-07-12,0.5,False
Inland Sea,2022-07-13,1.0,True
Main Lake Central,2022-07-13,2.0,True
Main Lake North,2022-07-13,0.75,False
Main Lake South,2022-07-13,0.25,False
Malletts Bay,2022-07-13,0.0,False
St. Albans Bay,2022-07-13,0.75,False
Inland Sea,2022-07-14,2.0,True
Main Lake Central,2022-07-14,0.5,False
Main Lake North,2022-07-14,2.0,True
Main Lake South,2022-07-14,0.0,False
Malletts Bay,2022-07-14,0.0,False
St. Albans Bay,2022-07-14,0.75,False
Inland Sea,2022-07-15,1.0,True
Main Lake Central,2022-07-15,1.0,True
Main Lake North,2022-07-15,2.0,True
Main Lake South,2022-07-15,1.0,True
St. Albans Bay,2022-07-15,0.75,False
Inland Sea,2022-07-16,0.0,False
Main Lake Central,2022-07-16,0.0,False
Main Lake South,2022-07-16,0.5,False
Inland Sea,2022-07-17,1.0,True
Main Lake Central,2022-07-17,2.0,True
Main Lake South,2022-07-17,2.0,True
Inland Sea,2022-07-18,0.5,False
Main Lake Central,2022-07-18,0.75,False
Main Lake North,2022-07-18,0.25,False
Main Lake South,2022-07-18,0.0,False
Malletts Bay,2022-07-18,0.0,False
St. Albans Bay,2022-07-18,0.25,False
Inland Sea,2022-07-19,0.5,False
Main Lake Central,2022-07-19,2.0,True
Main Lake North,2022-07-19,1.0,True
Main Lake South,2022-07-19,0.5,False
Missisquoi Bay,2022-07-19,0.75,False
St. Albans Bay,2022-07-19,0.75,False
Inland Sea,2022-07-20,2.0,True
Main Lake Central,2022-07-20,2.0,True
Main Lake North,2022-07-20,2.0,True
Main Lake South,2022-07-20,2.0,True
Malletts Bay,2022-07-20,1.0,True
St. Albans Bay,2022-07-20,2.0,True
Inland Sea,2022-07-21,0.5,False
Main Lake Central,2022-07-21,2.0,True
Main Lake North,2022-07-21,0.75,False
Main Lake South,2022-07-21,0.25,False
Malletts Bay,2022-07-21,0.5,False
St. Albans Bay,2022-07-21,2.0,True
Inland Sea,2022-07-22,0.0,False
Main Lake Central,2022-07-22,0.0,False
Main Lake South,2022-07-22,0.75,False
St. Albans Bay,2022-07-22,2.0,True
Inland Sea,2022-07-23,0.0,False
Main Lake North,2022-07-23,2.0,True
Inland Sea,2022-07-24,0.0,False
Main Lake Central,2022-07-24,0.25,False
Main Lake North,2022-07-24,0.0,False
Main Lake South,2022-07-24,1.0,True
Inland Sea,2022-07-25,0.25,False
Main Lake Central,2022-07-25,0.0,False
Main Lake North,2022-07-25,0.25,False
Main Lake South,2022-07-25,0.0,False
Malletts Bay,2022-07-25,0.0,False
St. Albans Bay,2022-07-25,0.25,False
Inland Sea,2022-07-26,0.25,False
Main Lake Central,2022-07-26,1.0,True
Main Lake North,2022-07-26,0.75,False
Main Lake South,2022-07-26,0.0,False
St. Albans Bay,2022-07-26,0.5,False
Inland Sea,2022-07-27,0.75,False
Main Lake Central,2022-07-27,2.0,True
Main Lake North,2022-07-27,0.0,False
Main Lake South,2022-07-27,0.0,False
Malletts Bay,2022-07-27,0.25,False
Inland Sea,2022-07-28,0.5,False
Main Lake Central,2022-07-28,2.0,True
Main Lake North,2022-07-28,0.5,False
Main Lake South,2022-07-28,0.5,False
Malletts Bay,2022-07-28,0.5,False
St. Albans Bay,2022-07-28,0.5,False
Inland Sea,2022-07-29,0.75,False
Main Lake Central,2022-07-29,2.0,True
Main Lake South,2022-07-29,2.0,True
St. Albans Bay,2022-07-29,1.0,True
Inland Sea,2022-07-30,0.5,False
Main Lake Central,2022-07-30,2.0,True
Main Lake South,2022-07-30,0.0,False
Inland Sea,2022-07-31,0.0,False
Main Lake Central,2022-07-31,2.0,True
Main Lake North,2022-07-31,0.0,False
Inland Sea,2022-08-01,0.5,False
Main Lake Central,2022-08-01,2.0,True
Main Lake North,2022-08-01,0.0,False
Main Lake South,2022-08-01,0.75,False
Malletts Bay,2022-08-01,0.0,False
Inland Sea,2022-08-02,0.0,False
Main Lake Central,2022-08-02,2.0,True
Main Lake South,2022-08-02,0.0,False
Missisquoi Bay,2022-08-02,1.0,True
St. Albans Bay,2022-08-02,1.0,True
Inland Sea,2022-08-03,0.25,False
Main Lake Central,2022-08-03,2.0,True
Main Lake North,2022-08-03,0.0,False
Main Lake South,2022-08-03,0.25,False
St. Albans Bay,2022-08-03,2.0,True
Inland Sea,2022-08-04,0.5,False
Main Lake Central,2022-08-04,0.75,False
Main Lake North,2022-08-04,0.25,False
Main Lake South,2022-08-04,0.0,False
Malletts Bay,2022-08-04,0.5,False
St. Albans Bay,2022-08-04,2.0,True
Main Lake Central,2022-08-05,1.0,True
Main Lake South,2022-08-05,0.25,False
Missisquoi Bay,2022-08-05,0.75,False
St. Albans Bay,2022-08-05,2.0,True
Inland Sea,2022-08-06,0.5,False
Main Lake Central,2022-08-06,2.0,True
Missisquoi Bay,2022-08-06,2.0,True
St. Albans Bay,2022-08-06,2.0,True
Inland Sea,2022-08-07,0.0,False
Main Lake Central,2022-08-07,0.0,False
Main Lake North,2022-08-07,0.5,False
Missisquoi Bay,2022-08-07,1.0,True
St. Albans Bay,2022-08-07,2.0,True
Inland Sea,2022-08-08,0.5,False
Main Lake Central,2022-08-08,0.0,False
Main Lake North,2022-08-08,0.0,False
Main Lake South,2022-08-08,0.0,False
Malletts Bay,2022-08-08,0.5,False
Missisquoi Bay,2022-08-08,0.25,False
St. Albans Bay,2022-08-08,1.0,True
Inland Sea,2022-08-09,0.0,False
Main Lake Central,2022-08-09,0.5,False
Main Lake South,2022-08-09,0.5,False
St. Albans Bay,2022-08-09,2.0,True
Inland Sea,2022-08-10,2.0,True
Main Lake Central,2022-08-10,0.25,False
Main Lake North,2022-08-10,0.75,False
Main Lake South,2022-08-10,0.25,False
Malletts Bay,2022-08-10,0.0,False
Missisquoi Bay,2022-08-10,2.0,True
St. Albans Bay,2022-08-10,2.0,True
Inland Sea,2022-08-11,2.0,True
Main Lake Central,2022-08-11,0.25,False
Main Lake North,2022-08-11,0.5,False
Main Lake South,2022-08-11,0.0,False
Malletts Bay,2022-08-11,0.5,False
Missisquoi Bay,2022-08-11,2.0,True
St. Albans Bay,2022-08-11,1.0,True
Inland Sea,2022-08-12,0.0,False
Main Lake Central,2022-08-12,0.5,False
Main Lake North,2022-08-12,0.0,False
Main Lake South,2022-08-12,0.0,False
St. Albans Bay,2022-08-12,2.0,True
Inland Sea,2022-08-13,0.5,False
Main Lake Central,2022-08-13,0.75,False
Main Lake South,2022-08-13,0.0,False
Missisquoi Bay,2022-08-13,2.0,True
St. Albans Bay,2022-08-13,0.25,False
Inland Sea,2022-08-14,0.0,False
Main Lake Central,2022-08-14,0.5,False
Main Lake South,2022-08-14,1.0,True
Missisquoi Bay,2022-08-14,2.0,True
Inland Sea,2022-08-15,1.0,True
Main Lake Central,2022-08-15,0.0,False
Main Lake North,2022-08-15,0.0,False
Main Lake South,2022-08-15,1.0,True
Malletts Bay,2022-08-15,0.75,False
Missisquoi Bay,2022-08-15,2.0,True
St. Albans Bay,2022-08-15,2.0,True
Inland Sea,2022-08-16,1.0,True
Main Lake Central,2022-08-16,0.0,False
Main Lake South,2022-08-16,0.5,False
Malletts Bay,2022-08-16,0.0,False
Missisquoi Bay,2022-08-16,1.0,True
St. Albans Bay,2022-08-16,1.0,True
Inland Sea,2022-08-17,0.5,False
Main Lake Central,2022-08-17,0.0,False
Main Lake South,2022-08-17,0.25,False
Inland Sea,2022-08-18,0.75,False
Main Lake Central,2022-08-18,0.25,False
Main Lake North,2022-08-18,0.5,False
Main Lake South,2022-08-18,0.0,False
Malletts Bay,2022-08-18,0.5,False
St. Albans Bay,2022-08-18,0.5,False
Inland Sea,2022-08-19,0.5,False
Main Lake Central,2022-08-19,0.75,False
Main Lake South,2022-08-19,0.75,False
Inland Sea,2022-08-20,2.0,True
Main Lake Central,2022-08-20,1.0,True
Main Lake South,2022-08-20,0.0,False
Malletts Bay,2022-08-20,1.0,True
Inland Sea,2022-08-21,0.0,False
Main Lake Central,2022-08-21,0.0,False
Main Lake North,2022-08-21,0.5,False
Malletts Bay,2022-08-21,0.75,False
Inland Sea,2022-08-22,1.0,True
Main Lake Central,2022-08-22,0.0,False
Main Lake North,2022-08-22,0.0,False
Main Lake South,2022-08-22,0.25,False
Malletts Bay,2022-08-22,0.75,False
Inland Sea,2022-08-23,0.0,False
Main Lake Central,2022-08-23,0.75,False
Main Lake South,2022-08-23,0.0,False
Missisquoi Bay,2022-08-23,0.75,False
St. Albans Bay,2022-08-23,0.5,False
Inland Sea,2022-08-24,1.0,True
Main Lake Central,2022-08-24,2.0,True
Main Lake South,2022-08-24,0.75,False
Inland Sea,2022-08-25,0.5,False
Main Lake Central,2022-08-25,0.25,False
Main Lake North,2022-08-25,0.75,False
Main Lake South,2022-08-25,0.25,False
Malletts Bay,2022-08-25,0.5,False
Missisquoi Bay,2022-08-25,1.0,True
St. Albans Bay,2022-08-25,0.5,False
Inland Sea,2022-08-26,0.5,False
Main Lake Central,2022-08-26,0.5,False
Main Lake Central,2022-08-27,0.75,False
Main Lake South,2022-08-27,0.0,False
Inland Sea,2022-08-28,1.0,True
Main Lake Central,2022-08-28,0.25,False
St. Albans Bay,2022-08-28,0.5,False
Inland Sea,2022-08-29,1.0,True
Main Lake Central,2022-08-29,0.25,False
Main Lake North,2022-08-29,0.0,False
Main Lake South,2022-08-29,0.0,False
Malletts Bay,2022-08-29,0.25,False
Missisquoi Bay,2022-08-29,0.75,False
St. Albans Bay,2022-08-29,0.0,False
Inland Sea,2022-08-30,2.0,True
Main Lake Central,2022-08-30,0.75,False
Main Lake South,2022-08-30,0.5,False
Malletts Bay,2022-08-30,1.0,True
St. Albans Bay,2022-08-30,0.5,False
Inland Sea,2022-08-31,0.0,False
Main Lake Central,2022-08-31,0.25,False
Main Lake North,2022-08-31,0.0,False
Main Lake South,2022-08-31,0.25,False
Malletts Bay,2022-08-31,0.25,False
Inland Sea,2022-09-01,1.0,True
Main Lake Central,2022-09-01,0.25,False
Main Lake North,2022-09-01,0.5,False
Main Lake South,2022-09-01,0.5,False
Malletts Bay,2022-09-01,0.5,False
St. Albans Bay,2022-09-01,0.75,False
Inland Sea,2022-09-02,1.0,True
Main Lake Central,2022-09-02,0.75,False
Main Lake North,2022-09-02,0.75,False
Main Lake South,2022-09-02,0.0,False
Inland Sea,2022-09-03,1.0,True
Main Lake Central,2022-09-03,0.0,False
Main Lake South,2022-09-03,0.0,False
Inland Sea,2022-09-04,0.0,False
Main Lake Central,2022-09-04,0.0,False
Inland Sea,2022-09-05,1.0,True
Main Lake Central,2022-09-05,0.0,False
Main Lake North,2022-09-05,0.25,False
Main Lake South,2022-09-05,0.0,False
Malletts Bay,2022-09-05,0.5,False
St. Albans Bay,2022-09-05,0.0,False
Inland Sea,2022-09-06,1.0,True
Main Lake Central,2022-09-06,0.0,False
Main Lake North,2022-09-06,0.0,False
Main Lake South,2022-09-06,0.0,False
Missisquoi Bay,2022-09-06,0.75,False
St. Albans Bay,2022-09-06,0.5,False
Inland Sea,2022-09-07,2.0,True
Main Lake Central,2022-09-07,2.0,True
Main Lake North,2022-09-07,1.0,True
Main Lake South,2022-09-07,1.0,True
Inland Sea,2022-09-08,1.0,True
Main Lake Central,2022-09-08,2.0,True
Main Lake North,2022-09-08,1.0,True
Main Lake South,2022-09-08,1.0,True
Malletts Bay,2022-09-08,0.5,False
St. Albans Bay,2022-09-08,2.0,True
Inland Sea,2022-09-09,1.0,True
Main Lake Central,2022-09-09,0.75,False
Main Lake South,2022-09-09,2.0,True
St. Albans Bay,2022-09-09,2.0,True
Main Lake Central,2022-09-10,2.0,True
Main Lake South,2022-09-10,0.0,False
St. Albans Bay,2022-09-10,2.0,True
Inland Sea,2022-09-11,1.0,True
Main Lake Central,2022-09-11,0.0,False
St. Albans Bay,2022-09-11,2.0,True
Inland Sea,2022-09-12,1.0,True
Main Lake Central,2022-09-12,1.0,True
Main Lake North,2022-09-12,1.0,True
Main Lake South,2022-09-12,1.0,True
Malletts Bay,2022-09-12,1.0,True
St. Albans Bay,2022-09-12,2.0,True
Inland Sea,2022-09-13,1.0,True
Main Lake Central,2022-09-13,0.0,False
Main Lake South,2022-09-13,0.5,False
Malletts Bay,2022-09-13,0.5,False
Missisquoi Bay,2022-09-13,0.0,False
St. Albans Bay,2022-09-13,2.0,True
Main Lake Central,2022-09-14,0.25,False
Main Lake South,2022-09-14,0.25,False
St. Albans Bay,2022-09-14,0.5,False
Inland Sea,2022-09-15,1.0,True
Main Lake Central,2022-09-15,0.25,False
Main Lake North,2022-09-15,0.75,False
Main Lake South,2022-09-15,0.25,False
Malletts Bay,2022-09-15,0.5,False
St. Albans Bay,2022-09-15,0.0,False
Inland Sea,2022-09-16,0.5,False
Main Lake Central,2022-09-16,0.5,False
Main Lake South,2022-09-16,0.25,False
Inland Sea,2022-09-17,0.0,False
Main Lake Central,2022-09-17,0.5,False
Inland Sea,2022-09-18,0.0,False
Main Lake Central,2022-09-18,0.25,False
Inland Sea,2022-09-19,0.0,False
Main Lake Central,2022-09-19,0.0,False
Main Lake South,2022-09-19,0.0,False
Malletts Bay,2022-09-19,0.0,False
Inland Sea,2022-09-20,0.75,False
Main Lake Central,2022-09-20,0.0,False
Main Lake South,2022-09-20,0.0,False
Malletts Bay,2022-09-20,0.0,False
Missisquoi Bay,2022-09-20,1.0,True
St. Albans Bay,2022-09-20,0.0,False
Inland Sea,2022-09-21,1.0,True
Main Lake Central,2022-09-21,0.25,False
Main Lake South,2022-09-21,0.75,False
St. Albans Bay,2022-09-21,2.0,True
Inland Sea,2022-09-22,0.75,False
Main Lake Central,2022-09-22,0.25,False
Main Lake North,2022-09-22,0.25,False
Main Lake South,2022-09-22,0.25,False
St. Albans Bay,2022-09-22,0.75,False
Main Lake South,2022-09-23,1.0,True
Malletts Bay,2022-09-23,0.0,False
Main Lake Central,2022-09-24,0.5,False
Main Lake Central,2022-09-25,0.5,False
Inland Sea,2022-09-26,1.0,True
Main Lake Central,2022-09-26,0.5,False
Main Lake North,2022-09-26,0.75,False
Malletts Bay,2022-09-26,0.5,False
Inland Sea,2022-09-27,0.25,False
Main Lake Central,2022-09-27,0.25,False
Missisquoi Bay,2022-09-27,0.0,False
Inland Sea,2022-09-28,0.25,False
Main Lake Central,2022-09-28,0.5,False
Main Lake South,2022-09-28,0.0,False
Inland Sea,2022-09-29,0.0,False
Main Lake Central,2022-09-29,0.25,False
Main Lake North,2022-09-29,0.5,False
Main Lake South,2022-09-29,0.25,False
Malletts Bay,2022-09-29,0.5,False
St. Albans Bay,2022-09-29,0.0,False
Main Lake Central,2022-09-30,2.0,True
Inland Sea,2022-10-01,0.5,False
Main Lake Central,2022-10-01,0.5,False
Malletts Bay,2022-10-01,0.5,False
St. Albans Bay,2022-10-01,2.0,True
Main Lake Central,2022-10-02,0.5,False
St. Albans Bay,2022-10-02,0.5,False
Inland Sea,2022-10-03,0.0,False
Main Lake Central,2022-10-03,0.0,False
Main Lake North,2022-10-03,0.0,False
Inland Sea,2022-10-04,0.0,False
Main Lake Central,2022-10-04,0.0,False
Main Lake North,2022-10-04,0.75,False
Missisquoi Bay,2022-10-04,2.0,True
St. Albans Bay,2022-10-04,0.5,False
Inland Sea,2022-10-05,2.0,True
Main Lake Central,2022-10-05,0.0,False
Main Lake South,2022-10-05,0.5,False
St. Albans Bay,2022-10-05,2.0,True
Inland Sea,2022-10-06,0.75,False
Main Lake Central,2022-10-06,0.5,False
Main Lake North,2022-10-06,1.0,True
Main Lake South,2022-10-06,0.75,False
Malletts Bay,2022-10-06,0.5,False
St. Albans Bay,2022-10-06,1.0,True
Main Lake Central,2022-10-07,0.25,False
Main Lake South,2022-10-07,0.0,False
Main Lake Central,2022-10-08,0.0,False
Main Lake Central,2022-10-09,0.25,False
Inland Sea,2022-10-11,0.25,False
Main Lake Central,2022-10-11,0.5,False
Missisquoi Bay,2022-10-11,0.25,False
St. Albans Bay,2022-10-11,0.5,False
Main Lake Central,2022-10-12,0.0,False
Main Lake South,2022-10-12,0.0,False
Malletts Bay,2022-10-12,0.0,False
Inland Sea,2022-10-13,0.25,False
Main Lake Central,2022-10-13,0.25,False
Main Lake North,2022-10-13,0.75,False
Main Lake South,2022-10-13,0.0,False
Malletts Bay,2022-10-13,0.0,False
St. Albans Bay,2022-10-13,0.5,False
Main Lake Central,2022-10-14,0.5,False
